pdf_row_id,Bounds,Page,Path,filePaths,attributes.BBox,attributes.NumCol,attributes.NumRow,attributes.Placement,attributes.SpaceAfter,attributes.BackgroundColor,attributes.BlockAlign,attributes.BorderColor,attributes.BorderStyle,attributes.BorderThickness,attributes.ColIndex,attributes.Height,attributes.InlineAlign,attributes.RowIndex,attributes.Width,HasClip,Lang,Text,TextSize,Font.alt_family_name,Font.embedded,Font.encoding,Font.family_name,Font.font_type,Font.italic,Font.monospaced,Font.name,Font.subset,Font.weight,attributes.LineHeight,attributes.TextAlign,attributes.RowSpan
67,"[72.52400207519531, 524.5890045166016, 406.36399841308594, 541.5390014648438]",2.0,//Document/L[5]/LI/LBody,,,,,,,,,,,,,,,,,False,,"complying with laws (see Selling Guide, A3-2-01, Compliance With Laws); ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
68,"[63.17399597167969, 510.5870056152344, 67.27400207519531, 514.6869964599609]",2.0,//Document/L[5]/LI[2]/Lbl/Figure,,"[63.47739999999976, 510.70299999999406, 67.19729999999981, 514.4229999999807]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,"[72.52400207519531, 476.58900451660156, 548.5440063476562, 521.5390014648438]",2.0,//Document/L[5]/LI[2]/LBody,,,,,,,,,,,,,,,,,False,,"monitoring and paying property taxes, HOA assessments, and related expenses to avoid possible tax liens or other liens that may take priority over Fannie Mae’s mortgage lien (see (<>)B-1-01, Administering an (<>)Escrow Account and Paying Expenses for additional information); ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
70,"[63.17399597167969, 462.5870056152344, 67.27400207519531, 466.68699645996094]",2.0,//Document/L[5]/LI[3]/Lbl/Figure,,"[63.47739999999976, 462.7049999999872, 67.19729999999981, 466.42499999998836]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,"[72.52400207519531, 456.58900451660156, 493.71400451660156, 473.53900146484375]",2.0,//Document/L[5]/LI[3]/LBody,,,,,,,,,,,,,,,,,False,,maintaining adequate property insurance to cover damage from unforeseen casualty losses; ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
72,"[63.17399597167969, 442.5870056152344, 67.27400207519531, 446.68699645996094]",2.0,//Document/L[5]/LI[4]/Lbl/Figure,,"[63.47739999999976, 442.7859999999928, 67.19729999999981, 446.50599999999395]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,"[72.52400207519531, 436.58900451660156, 411.33399963378906, 453.53900146484375]",2.0,//Document/L[5]/LI[4]/LBody,,,,,,,,,,,,,,,,,False,,establishing and maintaining accounts for the deposit of borrowers’ funds; ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
74,"[63.17399597167969, 422.5870056152344, 67.27400207519531, 426.68699645996094]",2.0,//Document/L[5]/LI[5]/Lbl/Figure,,"[63.47739999999976, 422.7469999999885, 67.19729999999981, 426.46699999998964]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,"[72.52400207519531, 388.58900451660156, 536.1239929199219, 433.53900146484375]",2.0,//Document/L[5]/LI[5]/LBody,,,,,,,,,,,,,,,,,False,,responding to borrowers’ inquiries (relating to both current and delinquent mortgage loans) about the terms of their mortgage loans or the actions the servicer has (or has not) taken in its servicing of the mortgage loans; ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
76,"[63.17399597167969, 374.5870056152344, 67.27400207519531, 378.68699645996094]",2.0,//Document/L[5]/LI[6]/Lbl/Figure,,"[63.47739999999976, 374.74899999999616, 67.19729999999981, 378.4689999999973]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,"[72.52400207519531, 298.58900451660156, 552.0740051269531, 385.53900146484375]",2.0,//Document/L[5]/LI[6]/LBody,,,,,,,,,,,,,,,,,False,,"making periodic property inspections to ensure that the physical condition of the property is satisfactory, that there are no apparent hazardous conditions (such as the presence of hazardous wastes or toxic substances) aﬀecting the property, and that there are no apparent violations of applicable law that might result in a seizure or forfeiture of the property, and to determine and initiate the needed responsive actions (see  (<>)D2-2-10, Requirements for Performing Property Inspections and  (<>)E-3.3-03, Inspecting (<>)Properties Prior to Foreclosure Sale for additional information); ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
78,"[63.17399597167969, 284.5870056152344, 67.27400207519531, 288.68699645996094]",2.0,//Document/L[5]/LI[7]/Lbl/Figure,,"[63.47739999999976, 284.752999999997, 67.19729999999981, 288.47299999999814]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,"[72.52400207519531, 264.58900451660156, 516.1540069580078, 295.53900146484375]",2.0,//Document/L[5]/LI[7]/LBody,,,,,,,,,,,,,,,,,False,,"maintaining accurate mortgage loan servicing and accounting records, including proper coding of mortgage loans to ensure that proper MBS mortgage loan servicing guidelines are followed; ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
80,"[63.17399597167969, 250.58700561523438, 67.27400207519531, 254.68699645996094]",2.0,//Document/L[5]/LI[8]/Lbl/Figure,,"[63.47739999999976, 250.7939999999944, 67.19729999999981, 254.51399999999558]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,"[72.52400207519531, 216.58900451660156, 535.7640075683594, 261.53900146484375]",2.0,//Document/L[5]/LI[8]/LBody,,,,,,,,,,,,,,,,,False,,"resolving discrepancies identified between the servicer's records and the data attributes submitted to Fannie at the time of mortgage loan delivery by following the post-purchase adjustment process (see Selling Guide C1-2-02, Loan Data and Documentation Delivery Requirements); ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
82,"[63.17399597167969, 202.58700561523438, 67.27400207519531, 206.68699645996094]",2.0,//Document/L[5]/LI[9]/Lbl/Figure,,"[63.47739999999976, 202.79599999999482, 67.19729999999981, 206.51599999999598]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,"[72.52400207519531, 196.58900451660156, 398.3939971923828, 213.53900146484375]",2.0,//Document/L[5]/LI[9]/LBody,,,,,,,,,,,,,,,,,False,,collecting and promptly remitting any and all amounts due Fannie Mae; ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
84,"[63.17399597167969, 182.58700561523438, 67.27400207519531, 186.68699645996094]",2.0,//Document/L[5]/LI[10]/Lbl/Figure,,"[63.47739999999976, 182.7569999999978, 67.19729999999981, 186.47699999999895]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"[72.52400207519531, 162.58900451660156, 553.4940032958984, 193.53900146484375]",2.0,//Document/L[5]/LI[10]/LBody,,,,,,,,,,,,,,,,,False,,"taking prompt and appropriate action to resolve or prevent a delinquency, including any action necessary to liquidate a defaulted mortgage loan (see Parts D and E for additional information); ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
86,"[63.17399597167969, 148.58700561523438, 67.27400207519531, 152.68699645996094]",2.0,//Document/L[5]/LI[11]/Lbl/Figure,,"[63.47739999999976, 148.79799999999523, 67.19729999999981, 152.5179999999964]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,"[72.52400207519531, 128.58900451660156, 552.8739929199219, 159.53900146484375]",2.0,//Document/L[5]/LI[11]/LBody,,,,,,,,,,,,,,,,,False,,"performing certain administrative functions related to an acquired property when Fannie Mae so requests (see  (<>)E-4.3-01, Managing the Property Post-Foreclosure Sale for additional information); ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
88,"[63.17399597167969, 114.58700561523438, 67.27400207519531, 118.68699645996094]",2.0,//Document/L[5]/LI[12]/Lbl/Figure,,"[63.47739999999976, 114.71999999999753, 67.19729999999981, 118.43899999999849]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,"[72.52400207519531, 94.58900451660156, 531.8840026855469, 125.53900146484375]",2.0,//Document/L[5]/LI[12]/LBody,,,,,,,,,,,,,,,,,False,,"advancing reasonable amounts, if necessary, to cover expenses arising in connection with any of the duties described above; and ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
90,"[63.17399597167969, 772.1869964599609, 67.27400207519531, 776.2870025634766]",3.0,//Document/L[6]/LI/Lbl/Figure,,"[63.47739999999976, 772.292999999976, 67.19729999999981, 776.0129999999772]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,"[72.52400207519531, 766.1889953613281, 414.96400451660156, 783.1390075683594]",3.0,//Document/L[6]/LI/LBody,,,,,,,,,,,,,,,,,False,,providing timely payoﬀ quotes and refunds of escrow deposits after payoﬀ. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
92,"[42.52400207519531, 737.9889984130859, 458.8739929199219, 754.9389953613281]",3.0,//Document/P[10],,,,,,15.875,,,,,,,,,,,False,en,The servicer must use good judgment and take the actions described in the following table. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
93,"[59.05400085449219, 420.53900146484375, 538.9239959716797, 719.4190063476562]",3.0,//Document/Table[3],['tables/fileoutpart2.xlsx'],"[42.47829999999885, 409.7879999999859, 553.0569999999716, 728.9749999999767]",2.0,7.0,Block,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,"[59.05400085449219, 703.5189971923828, 69.093994140625, 719.4190063476562]",3.0,//Document/Table[3]/TR/TD,,"[42.47829999999885, 694.6559999999881, 81.71669999999722, 728.9749999999767]",,,,,,Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.875, 0.375, 0, 0.375]",0.0,34.375,Center,0.0,39.25,,,,,,,,,,,,,,,,,
95,"[59.05400085449219, 703.5189971923828, 69.093994140625, 719.4190063476562]",3.0,//Document/Table[3]/TR/TD/P,,,,,,,,,,,,,,,,,False,en,✓ ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,12.0,,
96,"[266.9040069580078, 703.5189971923828, 370.73399353027344, 719.4190063476562]",3.0,//Document/Table[3]/TR/TD[2],,"[80.87669999999707, 694.6559999999881, 553.8969999999972, 728.9749999999767]",,,,,,Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.875, 0.375, 0.375, 0.875]",1.0,34.375,Start,0.0,473.0,,,,,,,,,,,,,,,,,
97,"[266.9040069580078, 703.5189971923828, 370.73399353027344, 719.4190063476562]",3.0,//Document/Table[3]/TR/TD[2]/P,,,,,,,,,,,,,,,,,False,en,The servicer must... ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,12.0,,
98,,,//Document/Table[3]/TR[2]/TD,,"[42.47829999999885, 641.377999999997, 81.71669999999722, 695.4959999999846]",,,,,,Before,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.375, 0.375, 0, 0.375]",0.0,54.125,Center,1.0,39.25,,,,,,,,,,,,,,,,,
99,"[93.13400268554688, 652.2890014648438, 520.0839996337891, 685.2389984130859]",3.0,//Document/Table[3]/TR[2]/TD[2],,"[80.87669999999707, 641.377999999997, 553.8969999999972, 695.4959999999846]",,,,,,Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.375, 0.375, 0.375, 0.875]",1.0,54.125,Start,1.0,473.0,,,,,,,,,,,,,,,,,
100,"[93.13400268554688, 652.2890014648438, 520.0839996337891, 685.2389984130859]",3.0,//Document/Table[3]/TR[2]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,Exercise sound professional judgment as the mortgage loan servicer in the performance of its duties. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.0,,
101,,,//Document/Table[3]/TR[3]/TD,,"[42.47829999999885, 589.4199999999837, 81.71669999999722, 642.2179999999935]",,,,,,Before,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.375, 0.375, 0, 0.375]",0.0,52.75,Center,2.0,39.25,,,,,,,,,,,,,,,,,
102,"[93.13400268554688, 599.5390014648438, 538.9239959716797, 632.4889984130859]",3.0,//Document/Table[3]/TR[3]/TD[2],,"[80.87669999999707, 589.4199999999837, 553.8969999999972, 642.2179999999935]",,,,,,Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.375, 0.375, 0.375, 0.875]",1.0,52.75,Start,2.0,473.0,,,,,,,,,,,,,,,,,
103,"[93.13400268554688, 599.5390014648438, 538.9239959716797, 632.4889984130859]",3.0,//Document/Table[3]/TR[3]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,"Use its discretion to apply appropriate judgment in dealing with borrowers and mortgage loans on a case-by-case basis, consistent with Fannie Mae’s servicing policies. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.0,,
104,,,//Document/Table[3]/TR[4]/TD,,"[42.47829999999885, 537.5819999999949, 81.71669999999722, 590.2599999999802]",,,,,,Before,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.375, 0.375, 0, 0.375]",0.0,52.625,Center,3.0,39.25,,,,,,,,,,,,,,,,,
105,"[93.13400268554688, 546.7890014648438, 533.1139984130859, 579.7389984130859]",3.0,//Document/Table[3]/TR[4]/TD[2],,"[80.87669999999707, 537.5819999999949, 553.8969999999972, 590.2599999999802]",,,,,,Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.375, 0.375, 0.375, 0.875]",1.0,52.625,Start,3.0,473.0,,,,,,,,,,,,,,,,,
106,"[93.13400268554688, 546.7890014648438, 533.1139984130859, 579.7389984130859]",3.0,//Document/Table[3]/TR[4]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,Perform specific administrative responsibilities and business obligations in the overall conduct of its mortgage loan operations as described in the Servicing Guide. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.125,,
107,,,//Document/Table[3]/TR[5]/TD,,"[42.47829999999885, 500.1439999999857, 81.71669999999722, 538.4219999999914]",,,,,,Before,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.375, 0.375, 0, 0.375]",0.0,38.25,Center,4.0,39.25,,,,,,,,,,,,,,,,,
108,"[93.13400268554688, 510.03900146484375, 366.7539978027344, 526.9889984130859]",3.0,//Document/Table[3]/TR[5]/TD[2],,"[80.87669999999707, 500.1439999999857, 553.8969999999972, 538.4219999999914]",,,,,,Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.375, 0.375, 0.375, 0.875]",1.0,38.25,Start,4.0,473.0,,,,,,,,,,,,,,,,,
109,"[93.13400268554688, 510.03900146484375, 366.7539978027344, 526.9889984130859]",3.0,//Document/Table[3]/TR[5]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,"Service all mortgage loans in a sound, businesslike manner. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
110,,,//Document/Table[3]/TR[6]/TD,,"[42.47829999999885, 446.86599999999453, 81.71669999999722, 500.98399999999674]",,,,,,Before,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.375, 0.375, 0, 0.375]",0.0,54.125,Center,5.0,39.25,,,,,,,,,,,,,,,,,
111,"[93.13400268554688, 457.28900146484375, 529.4640045166016, 490.23899841308594]",3.0,//Document/Table[3]/TR[6]/TD[2],,"[80.87669999999707, 446.86599999999453, 553.8969999999972, 500.98399999999674]",,,,,,Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.375, 0.375, 0.375, 0.875]",1.0,54.125,Start,5.0,473.0,,,,,,,,,,,,,,,,,
112,"[93.13400268554688, 457.28900146484375, 529.4640045166016, 490.23899841308594]",3.0,//Document/Table[3]/TR[6]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,"Protect against fraud, misrepresentation, or negligence by any parties involved in the mortgage loan servicing process. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.0,,
113,,,//Document/Table[3]/TR[7]/TD,,"[42.47829999999885, 409.7879999999859, 81.71669999999722, 447.70599999999104]",,,,,,Before,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'None', 'None', 'Solid']","[0.375, 0, 0, 0.375]",0.0,37.875,Center,6.0,39.25,,,,,,,,,,,,,,,,,
114,"[93.13400268554688, 420.53900146484375, 333.9040069580078, 437.48899841308594]",3.0,//Document/Table[3]/TR[7]/TD[2],,"[80.87669999999707, 409.7879999999859, 553.8969999999972, 447.70599999999104]",,,,,,Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'None', 'Solid', 'Solid']","[0.375, 0, 0.375, 0.875]",1.0,37.875,Start,6.0,473.0,,,,,,,,,,,,,,,,,
115,"[93.13400268554688, 420.53900146484375, 333.9040069580078, 437.48899841308594]",3.0,//Document/Table[3]/TR[7]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,Have adequate controls and QC procedures in place. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
116,"[42.52400207519531, 383.58900451660156, 421.6439971923828, 400.53900146484375]",3.0,//Document/P[11],,,,,,18.0,,,,,,,,,,,False,en,Fannie Mae’s basic servicing policies do not change on the basis of its lien position. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
117,"[42.52400207519531, 342.1529998779297, 235.63999938964844, 365.88299560546875]",3.0,//Document/H2[4],,,,,,18.0,,,,,,,,,,,False,en,Maintaining Fair Lending Data ,14.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.75,,
118,"[42.52400207519531, 297.1889953613281, 542.093994140625, 328.1390075683594]",3.0,//Document/P[12],,,,,,13.25,,,,,,,,,,,False,en,"For mortgage loans originated on or after March 1, 2023, the servicer must maintain the following fair lending data elements in a queryable format for each mortgage loan if obtained during the origination process: ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,14.0,,
119,"[63.17399597167969, 277.98699951171875, 67.27400207519531, 282.0870056152344]",3.0,//Document/L[7]/LI/Lbl/Figure,,"[63.47739999999976, 278.15299999999115, 67.19729999999981, 281.8729999999923]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,"[72.52400207519531, 271.98899841308594, 164.38400268554688, 288.9389953613281]",3.0,//Document/L[7]/LI/LBody,,,,,,,,,,,,,,,,,False,,"race of borrower(s), ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
